iso3,label,sublabel,latitude,longitude
IDN,Campurejo,,-6.8845000267,112.457351685
IDN,Cibangban,,-6.95822000504,106.427787781
IDN,Cilincing,,-6.09842014313,106.939727783
IDN,Citeureup,,-6.52357006073,105.687988281
IDN,Deah Baro,,5.56298017502,95.2958602905
IDN,Dufa-Dufa,,0.81397998333,127.388870239
IDN,Grajagan ,,-8.59679031372,114.223197937
IDN,Jambu Air,,-6.482558,134.832318
IDN,Jolosutro,,-8.3318901062,112.331336975
IDN,Karan Aur,,-0.640649974346,100.125030518
IDN,Kejawanan,,-6.73287010193,108.581977844
IDN,Krueng No,,4.93774986267,95.3778305054
IDN,Lamangkia,,-5.49126005173,119.416603088
IDN,Lampuyang,,5.73628997803,95.044593811
IDN,Lempasing,,-5.48799991608,105.252983093
IDN,Lemukutan,,0.745959997177,108.708679199
IDN,Lhok Aman,,3.42769002914,97.0723495483
IDN,Logending,,-7.71934986115,109.394638062
IDN,Masalembu,,-5.56387996674,114.394187927
IDN,Mon Ikeun,,5.47355985641,95.2379379272
IDN,Morodemak,,-6.82146978378,110.544822693
IDN,Nangamese,,-8.41170978546,121.024139404
IDN,Nasreuheu,,2.64628005028,95.8283309937
IDN,Ngadipuro,,-8.32034015656,111.530090332
IDN,Ngampiran,,-8.32843971252,111.607223511
IDN,Ngrenehan,,-8.11857032776,110.503303528
IDN,Nusa Pati,,0.274890005589,109.070861816
IDN,Pandangan,,-6.66711997986,111.591712952
IDN,Pangkalan,,-6.62525987625,111.489242554
IDN,Panimbang,,-6.48958015442,105.800117493
IDN,Pemangkat,,1.19960999489,108.991996765
IDN,Playangan,,-6.82346010208,108.760536194
IDN,Pujiharjo,,-8.38049983978,112.898712158
IDN,Pulo Kali,,-5.92145013809,106.102600098
IDN,Putih Doh,,-5.65991020203,104.881027222
IDN,Ritaebang,,-8.5239200592,122.885482788
IDN,Ruba-Ruba,,1.70688998699,127.553756714
IDN,Samalanga,,5.21135997772,96.3840713501
IDN,Sambalagi,,-3.08501005173,122.328651428
IDN,Sambiroto,,-6.54078006744,111.05581665
IDN,Sampolawa,,-5.67024993896,122.679832458
IDN,Sawojajar,,-6.8136100769,109.01348877
IDN,Sei Telan,,-2.9775800705,114.765739441
IDN,Sentebang,,1.32671999931,109.03768158
IDN,Seurapong,,5.71105003357,95.0545272827
IDN,Sidamukti,,-6.48502016068,105.806488037
IDN,Sui Purun,,-1.24214994907,109.94985199
IDN,Sukahujan,,-6.83750009537,106.064620972
IDN,Sumuraman,,-7.16726016998,138.998336792
IDN,Surantiah,,-1.57824003696,100.641296387
IDN,Surorejan,,-7.77552986145,109.581802368
IDN,Tamanjaya,,-6.77421998978,105.504997253
IDN,Tambakoso,,-7.36618995667,112.808891296
IDN,Tangkolak,,-6.18233013153,107.561401367
IDN,Tegalrejo,,-8.33660984039,112.967102051
IDN,Tegalsari,,-6.849629879,109.128799438
IDN,Tengkurak,,-6.00091981888,106.347106934
IDN,Tilamuta ,,0.510320007801,122.357200623
IDN,Tinambung,,-3.51287007332,119.022918701
IDN,Tinanggea,,-4.49847984314,122.280601501
IDN,Titi Akar,,2.0377600193,101.566688538
IDN,Torosiaje,,0.480470001698,121.440361023
IDN,Tulandale,,-10.708319664,123.061019897
IDN,Ujung Bom,,-5.44589996338,105.286941528
IDN,Ukularang,,-7.9702501297,131.303207397
IDN,Ulee Lheu,,5.55766010284,95.2834777832
IDN,Wonokerto,,-6.841340065,109.62348938
IDN,Air Kuning,,-8.40491962433,114.646408081
IDN,Bagan Deli,,3.77297997475,98.7064285278
IDN,Bajomulyo ,,-6.70526981354,111.154640198
IDN,Bantan Air,,1.5491399765,102.339363098
IDN,Batu Ampar,,-0.679759979248,109.273406982
IDN,Batu Karas,,-7.7465801239,108.497451782
IDN,Blang Uyok,,5.05847978592,97.6321868896
IDN,Bolang Uki,,0.351249992847,123.916931152
IDN,Bonto Kape,,-8.512840271,118.656791687
IDN,Boyantongo,,-0.851040005684,120.207641602
IDN,Bulu Tuban,,-6.77053022385,111.725456238
IDN,Bungko Lor,,-6.54665994644,108.517730713
IDN,Ciawitali ,,-7.6730799675,108.800460815
IDN,Jakabaring,,-3.02764010429,104.774032593
IDN,Juntinyuat,,-6.41442012787,108.432121277
IDN,Kalipasung,,-6.81513977051,108.719360352
IDN,Kaliwlingi,,-6.80585002899,109.018302917
IDN,Karangantu,,-6.02867984772,106.164039612
IDN,Kedonganan,,-8.75757980347,115.166397095
IDN,Kelumbayan,,-5.73740005493,105.02796936
IDN,Kenarilang,,-8.21988010406,124.5181427
IDN,Kertojayan,,-7.83130979538,109.825126648
IDN,Kolonedale,,-0.954469978809,122.788276672
IDN,Kota Agung,,-5.49945020676,104.620529175
IDN,Kota Tegal,,-6.85254001617,109.135238647
IDN,Kuala Enok,,-0.517949998379,103.388496399
IDN,Kuala Iboh,,3.58309006691,96.9472579956
IDN,Kuala Jaya,,-5.64503002167,105.813957214
IDN,Kuala Raja,,5.24621009827,96.7278213501
IDN,Kuala Tuha,,4.10412979126,96.1925964355
IDN,Kuala Unga,,5.01402997971,95.373878479
IDN,Kumalingon,,1.23777997494,121.413887024
IDN,Kuta Blang,,3.32973003387,97.1253662109
IDN,Labuan Uki,,0.833639979362,123.947158813
IDN,Latak Ayah,,2.58713006973,95.9303665161
IDN,Legok Jawa,,-7.81478977203,108.448013306
IDN,Lembupurwo,,-7.82361984253,109.795677185
IDN,Lhok Bihau,,2.88702988625,95.8308868408
IDN,Lhok Bubon,,4.19901990891,96.0320205688
IDN,Lhok Kruet,,4.87758016586,95.3965682983
IDN,Lhok Rukam,,3.23754000664,97.2407073975
IDN,Lhok Seudu,,5.34722995758,95.2405319214
IDN,Margomulyo,,-6.56471014023,111.075119019
IDN,Mauk Barat,,-6.06324005127,106.48336792
IDN,Medan Seri,,-0.678139984608,109.274040222
IDN,Mina  Jaya,,-7.40010023117,106.516838074
IDN,Muara Jaya,,-6.02353000641,106.996139526
