s2id,latitude,longitude,label,sublabel,iso3
3137a7f3,19.41922206,105.7887459,vnm_644,,VNM
3137a7f1,19.42172557,105.7895626,vnm_645,,VNM
3137aa59,19.57023373,105.811876,vnm_646,,VNM
3137aa5f,19.57273539,105.8085506,vnm_647,,VNM
3137aaf5,19.57650253,105.8084604,vnm_648,,VNM
3137aaf3,19.58194984,105.8062289,vnm_649,,VNM
3137aa8d,19.58316359,105.804576,Hai Chau Fishing Port,,VNM
3137aadb,19.6055617,105.8192786,vnm_651,,VNM
3137aacf,19.61259489,105.8164262,vnm_652,,VNM
3137aacd,19.62026848,105.8132319,vnm_653,,VNM
31365533,19.62182371,105.811915,vnm_654,,VNM
31365535,19.6228478,105.8108305,vnm_655,,VNM
31365c83,19.88912738,105.9308807,vnm_656,,VNM
31365c9d,19.8895775,105.9368998,Hoa Loc Fishing Port,,VNM
31365c91,19.90039816,105.939456,vnm_658,,VNM
31365cd7,19.92872661,105.9617074,vnm_659,,VNM
313614fb,20.012579,106.1953328,vnm_660,,VNM
3136148b,20.02798246,106.2046242,vnm_662,,VNM
31361461,20.02937838,106.2056788,Thanh Vui Fishing Port,,VNM
31361463,20.03317159,106.2072838,vnm_664,,VNM
31495ef1,20.11626209,107.7241438,vnm_665,,VNM
31495ef7,20.1169012,107.7187991,vnm_666,,VNM
31495e59,20.117378,107.7155501,vnm_667,,VNM
31495e57,20.12040131,107.7156121,vnm_668,,VNM
31495ef9,20.12049638,107.7189455,vnm_669,,VNM
31495efb,20.12140108,107.7235278,vnm_670,,VNM
31495efd,20.12558114,107.7260216,Bach Long Vi Fishing Port,,VNM
31495f07,20.13740525,107.7204719,vnm_672,,VNM
31495f05,20.13914747,107.7234218,vnm_673,,VNM
31495f09,20.14359883,107.7194591,vnm_674,,VNM
31495f0f,20.14395816,107.723288,vnm_675,,VNM
31495fa7,20.14553634,107.7145152,vnm_676,,VNM
31495f0b,20.14999968,107.7208433,vnm_677,,VNM
3136015f,20.21425112,106.4611663,vnm_678,,VNM
3136015d,20.21455613,106.4613612,vnm_679,,VNM
314a6c9b,20.66785418,106.8101374,vnm_680,,VNM
314a6c9d,20.66924307,106.813156,vnm_681,,VNM
314a6c91,20.67049988,106.8030148,vnm_682,,VNM
314a6c83,20.67125456,106.8149437,vnm_683,,VNM
314a6c85,20.67236538,106.8086367,vnm_684,,VNM
314a6c8d,20.67635273,106.7991039,vnm_685,,VNM
314a6c63,20.6862649,106.8012538,vnm_686,,VNM
314a4427,20.71048331,107.0383926,vnm_687,,VNM
314a4425,20.71522771,107.0388579,vnm_688,,VNM
314a45cf,20.71999966,107.0617042,vnm_689,,VNM
314a6c23,20.72007716,106.7919227,vnm_690,,VNM
314a6c05,20.72118619,106.8089457,vnm_691,,VNM
314a6c19,20.72242957,106.7976815,Ngoc Hai Fishing Port,,VNM
314a45c9,20.72313349,107.0612976,vnm_693,,VNM
314bb043,20.72466236,107.4510329,vnm_694,,VNM
314bb045,20.72479582,107.4484945,vnm_695,,VNM
314a6c03,20.72576801,106.8079836,vnm_696,,VNM
314a6c1d,20.72623906,106.8043298,vnm_697,,VNM
314a45b7,20.7297501,107.0607441,vnm_699,,VNM
314a4473,20.73430062,107.0128068,vnm_703,,VNM
314a4475,20.73488712,107.0103512,vnm_704,,VNM
314a45b1,20.73609995,107.0615738,vnm_705,,VNM
314a4477,20.73985379,107.0110846,vnm_706,,VNM
314a45af,20.73999227,107.0615216,vnm_707,,VNM
314a4471,20.74166841,107.0134106,vnm_708,,VNM
314a447b,20.74531348,107.0145602,Tran Chau Fishing Port,,VNM
314bb21d,20.7492545,107.3837821,vnm_711,,VNM
314bb1f7,20.75029714,107.3863169,vnm_712,,VNM
314bb1fd,20.75839192,107.3956797,vnm_716,,VNM
314bb1e3,20.7584189,107.3972913,vnm_717,,VNM
314baffb,20.7605008,107.4723624,vnm_718,,VNM
314baf6f,20.81630599,107.466949,vnm_728,,VNM
314a5a89,20.83468722,107.0847892,vnm_731,,VNM
314a5a7d,20.84446284,107.0905726,vnm_732,,VNM
314a5a7b,20.84600943,107.0898599,vnm_733,,VNM
314a5a65,20.84744943,107.0886801,vnm_734,,VNM
314a5a71,20.85497379,107.0942408,vnm_735,,VNM
314a5a69,20.855192,107.0806089,vnm_736,,VNM
314a5a6b,20.85963788,107.0819134,vnm_737,,VNM
314a5a6d,20.86082865,107.0875079,vnm_738,,VNM
314a5a13,20.86435358,107.0888088,vnm_739,,VNM
314a66ef,20.87814611,106.8483459,vnm_740,,VNM
314a64db,20.88408618,106.7368696,vnm_742,,VNM
314a64d1,20.8858547,106.7337575,vnm_743,,VNM
314a64c5,20.88727626,106.7365963,vnm_744,,VNM
314a64cf,20.88866191,106.7313786,vnm_745,,VNM
314a5be1,20.89045825,107.0262093,vnm_746,,VNM
314a5951,20.90257504,107.0172383,vnm_747,,VNM
314a66c9,20.90313184,106.8438601,vnm_748,,VNM
314a66cb,20.90629092,106.8435612,vnm_749,,VNM
314a66b5,20.90705888,106.8391946,vnm_750,,VNM
314a649b,20.90977169,106.7586687,vnm_751,,VNM
314a66b3,20.91024398,106.8338815,vnm_752,,VNM
314a6485,20.91032486,106.7588963,vnm_753,,VNM
314a5947,20.91213518,107.018778,vnm_754,,VNM
314a5949,20.91232656,107.0182724,vnm_755,,VNM
314a614d,20.91270016,106.8312945,vnm_756,,VNM
314a5ec7,20.92036349,106.9909953,vnm_757,,VNM
314a63e9,20.93275014,106.8024869,vnm_758,,VNM
314a63eb,20.93382113,106.7986213,vnm_759,,VNM
314a5833,20.9345965,107.0849715,vnm_760,,VNM
314a5835,20.93705545,107.082845,vnm_761,,VNM
314a5837,20.94010202,107.0821188,vnm_762,,VNM
314a582f,20.94187581,107.0913065,vnm_763,,VNM
314a58db,20.94481815,107.0219927,vnm_764,,VNM
314a5825,20.94530147,107.0902851,vnm_765,,VNM
314a583b,20.94563498,107.0880439,vnm_766,,VNM
314a5839,20.94621936,107.0822458,vnm_767,,VNM
314a585b,20.95063088,107.0603271,vnm_769,,VNM
314a5859,20.95120497,107.0572825,vnm_770,,VNM
314a585f,20.95257441,107.0580599,vnm_773,,VNM
314b7433,20.95903095,107.7469291,vnm_776,,VNM
314b7431,20.9629946,107.7503363,vnm_777,,VNM
314b742f,20.96412872,107.7526933,vnm_778,,VNM
314b7425,20.96646156,107.7545288,vnm_779,,VNM
314affbd,20.98601279,107.2597553,vnm_780,,VNM
314affc1,20.9860184,107.2692872,vnm_781,,VNM
314affbf,20.98706741,107.2640004,vnm_782,,VNM
314affa1,20.98797604,107.2444392,vnm_783,,VNM
314aff13,20.98836548,107.2299999,vnm_784,,VNM
314b746d,20.98881134,107.7384459,vnm_785,,VNM
314aff0b,20.98910149,107.2418923,vnm_786,,VNM
314affb9,20.99087508,107.2654472,vnm_789,,VNM
314affc7,20.99121228,107.2688141,vnm_790,,VNM
314affc9,20.99402217,107.2700494,vnm_791,,VNM
314affb7,20.99422447,107.2660029,vnm_792,,VNM
314b0029,20.99536738,107.2930841,vnm_793,,VNM
314affb1,20.99902334,107.260623,vnm_794,,VNM
314b0431,21.04979911,107.4218479,vnm_795,,VNM
314b0437,21.05361797,107.4251775,vnm_796,,VNM
314b0435,21.05522385,107.4279505,vnm_797,,VNM
314b044b,21.06006182,107.4309816,vnm_798,,VNM
314b05b5,21.06143651,107.4339,vnm_799,,VNM
314b05b3,21.06512315,107.4369791,vnm_800,,VNM
314b05b1,21.06519708,107.4387569,vnm_801,,VNM
314b05ad,21.07110535,107.4347912,vnm_802,,VNM
314b60ad,21.24633565,107.9569737,vnm_807,,VNM
314b38a1,21.39798668,107.6655392,vnm_808,,VNM
314b469b,21.39910703,107.7565747,vnm_809,,VNM
314b59d1,21.42606581,107.9912274,vnm_810,,VNM
314b59db,21.42718491,107.9851962,vnm_811,,VNM
314b59dd,21.42823832,107.9813499,vnm_812,,VNM
314b59d7,21.4294464,107.9918266,vnm_813,,VNM
314b59d5,21.42980014,107.9969337,vnm_814,,VNM
314b59df,21.43115267,107.9814449,vnm_815,,VNM
314b59d9,21.43159005,107.9853436,vnm_816,,VNM
314b59e3,21.43541296,107.9654216,vnm_817,,VNM
314b59fd,21.43556484,107.964132,vnm_818,,VNM
314b5757,21.4389415,107.9638142,vnm_819,,VNM
314b5759,21.43921065,107.9656733,vnm_820,,VNM
313650eb,19.7741345,105.900582,Lach Hoi Fishing Port,,VNM
31756e4d,10.38154022,107.067655,Ben Da Fishing Port,,VNM
3175741b,10.42173312,107.2128217,Hung Thai Fisheries Logistics Port,,VNM
31756fb5,10.37438009,107.072525,Incomap Fishing Port & Lo Than + Ship Repair Port,,VNM
31759fa9,10.45588894,107.3360508,Loc An Fishing Port & Tân Phuoc Fishing Port,,VNM
31a16805,9.04274953,105.4133231,Ganh Hao Fishing Port,,VNM
319ff72f,9.975178376,106.6227013,Ba Tri Fishing Port,,VNM
319ff4f7,9.882618799,106.5984999,Thanh Phu Fishing Port,,VNM
314a00db,20.36602994,106.5727844,Cua Lan Fishing Port,,VNM
313614f5,20.0231932,106.2020911,Fishing port Ninh Cơ,,VNM
3139d43f,18.82324257,105.7074311,Tan Xuan Fishing Port,,VNM
3139d323,18.7537732,105.7598177,Xuan Hoi Fishign Port,,VNM
31385cf9,18.26046696,106.1045493,Cua Nhuong Fishing Port,,VNM
31384901,18.4511792,105.9201437,Cửa Sót Fishing Port,,VNM
3138a1db,17.71019004,106.4708318,Cho Cau Tau (Quang Phuc) Fishing Port,,VNM
3140e737,16.8991178,107.1879172,CỬA VIỆT Fishing Port,,VNM
3140dcad,17.01345129,107.1044901,Cua Tung Fishing Port,,VNM
3140e73f,16.8999109,107.1773798,Cua Viet Market Fishing Port,,VNM
314129a7,17.15344159,107.3349006,Con Co Fishing Port,,VNM
31410aed,16.55094,107.6383988,Thuan An Fishing Port,,VNM
314185a9,16.3525001,107.9112708,Tư Hiền Fishing Port,,VNM
31a03529,9.5255312,106.2008861,Trần Đề Fishing Port,,VNM
31a1c9f1,9.4245032,106.1699898,Mỏ Ó Fishing Port,,VNM
31a14913,9.1642071,105.1534117,Ca Mau Fishing Port,,VNM
31a3f603,8.6302222,105.0324037,Rạch Gốc Fishing Port,,VNM
31a6a559,9.0452095,104.843747,Sông Đốc Fishing Port,,VNM
31a41d0f,8.8586715,104.808875,CÁI ĐÔI VÀM Fishing Port,,VNM
31a3e24b,8.8311821,105.2892822,HỐ GÙI Fishing Port,,VNM
31a0c987,9.8741956,105.1274188,Tắc Cậu Fishing Port,,VNM
31a79685,10.015046,104.0145654,An Thới Fishing Port,,VNM
